Name,A,B,CDHSi,Conv_i,G,D,CDHSs,Conv_s,CDHS,Cls
Kepler-107 b,0.8,0.2,1.4615,50,0.1,0.9,2.6334,50,1.4732,non-habitable
Kepler-107 c,0.9,0.1,1.5931,49,0.1,0.9,2.3347,49,1.6005,non-habitable
Kepler-107 d,0.9,0.1,1.0416,52,0.1,0.9,1.8994,53,1.0502,non-habitable
Kepler-110 b,0.9,0.1,1.7529,49,0.1,0.9,1.7035,51,1.7524,non-habitable
Kepler-110 c,0.8,0.2,2.0286,49,0.2,0.8,0.7785,50,2.0161,non-habitable
Kepler-111 b,0.9,0.1,1.5196,49,0.1,0.9,2.4073,52,1.5285,non-habitable
Kepler-112 b,0.8,0.2,2.178,52,0.1,0.9,1.6969,49,2.1732,non-habitable
Kepler-112 c,0.9,0.1,2.3061,50,0.1,0.9,1.2088,49,2.2951,non-habitable
Kepler-113 b,0.1,0.9,1.9445,52,0.2,0.8,0.8961,50,1.934,non-habitable
Kepler-113 c,0.9,0.1,1.9735,49,0.1,0.9,1.2969,49,1.9667,non-habitable
Kepler-114 b,0.1,0.9,3.7547,50,0.1,0.9,1.455,50,3.7317,non-habitable
Kepler-114 c,0.1,0.9,8.1305,49,0.1,0.9,1.4014,49,8.0632,non-habitable
Kepler-114 d,0.9,0.1,2.0442,51,0.2,0.8,0.5873,49,2.0296,non-habitable
Kepler-115 b,0.9,0.1,1.0681,50,0.2,0.8,1.2541,50,1.07,non-habitable
Kepler-116 c,0.9,0.1,2.2052,49,0.1,0.9,1.9402,50,2.2026,non-habitable
Kepler-118 b,0.8,0.2,1.7942,50,0.2,0.8,0.9745,50,1.786,non-habitable
Kepler-119 c,0.9,0.1,0.9127,50,0.1,0.9,1.7934,51,0.9215,non-habitable
Kepler-120 b,0.9,0.1,2.0582,51,0.1,0.9,1.2194,49,2.0498,non-habitable
Kepler-120 c,0.9,0.1,1.4634,49,0.1,0.9,0.9451,49,1.4582,non-habitable
Kepler-121 b,0.7,0.3,2.068,53,0.1,0.9,2.0081,50,2.0674,non-habitable
Kepler-121 c,0.9,0.1,2.1764,49,0.2,0.8,0.5844,49,2.1605,non-habitable
Kepler-122 b,0.9,0.1,2.2456,51,0.1,0.9,2.3054,50,2.2462,non-habitable
Kepler-122 d,0.9,0.1,2.1072,49,0.1,0.9,1.5596,53,2.1017,non-habitable
Kepler-123 c,0.9,0.1,1.4259,49,0.1,0.9,1.3949,49,1.4256,non-habitable
Kepler-124 b,0.1,0.9,0.7927,49,0.1,0.9,1.544,49,0.8002,non-habitable
Kepler-124 c,0.9,0.1,1.6766,49,0.2,0.8,0.6553,51,1.6664,non-habitable
Kepler-124 d,0.8,0.2,1.0644,49,0.1,0.9,0.8708,49,1.0625,non-habitable
Kepler-125 b,0.9,0.1,2.2672,49,0.1,0.9,1.301,49,2.2575,non-habitable
Kepler-125 c,0.2,0.8,0.7876,49,0.1,0.9,0.9898,51,0.7896,non-habitable
Kepler-126 b,0.9,0.1,1.3898,49,0.2,0.8,0.9815,49,1.3857,non-habitable
Kepler-126 c,0.9,0.1,1.4447,49,0.1,0.9,1.5424,50,1.4457,non-habitable
Kepler-127 b,0.9,0.1,1.4634,50,0.1,0.9,1.6793,49,1.4656,non-habitable
Kepler-127 c,0.9,0.1,2.296,49,0.1,0.9,1.5025,49,2.2881,non-habitable
Kepler-128 b,0.1,0.9,15.4566,49,0.1,0.9,2.0347,49,15.3224,non-habitable
Kepler-128 c,0.4,0.6,6.862,50,0.1,0.9,1.8232,49,6.8116,non-habitable
Kepler-129 b,0.9,0.1,2.3162,49,0.1,0.9,1.8576,49,2.3116,non-habitable
Kepler-130 b,0.9,0.1,0.9673,49,0.1,0.9,1.7428,49,0.9751,non-habitable
Kepler-130 d,0.9,0.1,1.2699,49,0.1,0.9,0.8951,49,1.2662,non-habitable
Kepler-131 b,0.9,0.1,2.2401,49,0.2,0.8,0.851,49,2.2262,non-habitable
Kepler-131 c,0.1,0.9,10.5328,49,0.1,0.9,1.3607,49,10.4411,non-habitable
Kepler-132 b,0.9,0.1,1.1786,49,0.1,0.9,1.9993,51,1.1868,non-habitable
Kepler-132 c,0.9,0.1,1.2424,50,0.1,0.9,2.0011,49,1.25,non-habitable
Kepler-132 d,0.9,0.1,1.4908,50,0.1,0.9,1.5242,49,1.4911,non-habitable
Kepler-133 b,0.9,0.1,1.6867,49,0.1,0.9,2.0077,50,1.6899,non-habitable
Kepler-134 b,0.9,0.1,1.9041,50,0.1,0.9,2.2497,49,1.9076,non-habitable
Kepler-134 c,0.9,0.1,1.2149,49,0.1,0.9,1.7453,49,1.2202,non-habitable
Kepler-135 b,0.9,0.1,1.7241,49,0.1,0.9,2.2119,49,1.729,non-habitable
Kepler-135 c,0.9,0.1,1.1234,51,0.1,0.9,1.7221,49,1.1294,non-habitable
Kepler-136 b,0.9,0.1,1.9617,49,0.1,0.9,1.9229,49,1.9613,non-habitable
Kepler-136 c,0.9,0.1,1.9041,49,0.1,0.9,1.7362,49,1.9024,non-habitable
Kepler-137 b,0.8,0.2,1.3664,49,0.1,0.9,1.441,49,1.3671,non-habitable
Kepler-137 c,0.9,0.1,1.8004,49,0.1,0.9,1.202,49,1.7944,non-habitable
Kepler-138 b,0.9,0.1,0.5498,49,0.1,0.9,0.8024,49,0.5523,non-habitable
Kepler-138 c,0.9,0.1,1.331,49,0.1,0.9,0.8094,53,1.3258,non-habitable
Kepler-138 d,0.9,0.1,1.331,51,0.1,0.9,0.701,49,1.3247,non-habitable
Kepler-140 b,0.9,0.1,1.547,49,0.1,0.9,2.6011,49,1.5575,non-habitable
Kepler-140 c,0.7,0.3,1.5818,51,0.1,0.9,1.0255,52,1.5762,non-habitable
Kepler-141 b,0.1,0.9,0.7794,49,0.1,0.9,1.6613,50,0.7882,non-habitable
Kepler-141 c,0.9,0.1,1.3624,49,0.1,0.9,1.4433,49,1.3632,non-habitable
Kepler-142 b,0.9,0.1,1.9041,49,0.1,0.9,2.9686,49,1.9147,non-habitable
Kepler-142 d,0.9,0.1,2.0683,49,0.3,0.7,0.4202,52,2.0518,non-habitable
Kepler-143 b,0.8,0.2,2.226,50,0.3,0.7,0.5655,49,2.2094,non-habitable
Kepler-144 b,0.9,0.1,1.2887,50,0.1,0.9,2.1044,52,1.2969,non-habitable
Kepler-144 c,0.9,0.1,1.2974,49,0.1,0.9,1.8076,50,1.3025,non-habitable
Kepler-145 b,0.9,0.1,2.4962,49,0.1,0.9,1.8472,49,2.4897,non-habitable
Kepler-145 c,0.9,0.1,3.4938,49,0.1,0.9,1.5935,49,3.4748,non-habitable
Kepler-147 b,0.9,0.1,1.4634,52,0.1,0.9,1.8128,50,1.4669,non-habitable
Kepler-147 c,0.9,0.1,2.3377,51,0.1,0.9,1.4892,50,2.3292,non-habitable
Kepler-148 b,0.9,0.1,1.7241,49,0.1,0.9,2.3945,49,1.7308,non-habitable
Kepler-149 c,0.9,0.1,1.547,50,0.1,0.9,0.9416,49,1.5409,non-habitable
Kepler-150 b,0.9,0.1,1.2149,49,0.1,0.9,2.044,49,1.2232,non-habitable
Kepler-151 c,0.9,0.1,1.9905,49,0.1,0.9,1.1897,49,1.9825,non-habitable
Kepler-152 c,0.9,0.1,2.296,49,0.1,0.9,0.7909,52,2.2809,non-habitable
Kepler-154 b,0.9,0.1,2.1663,52,0.2,0.8,0.7211,49,2.1518,non-habitable
Kepler-154 e,0.9,0.1,1.4447,50,0.2,0.8,1.0972,50,1.4412,non-habitable
Kepler-154 f,0.8,0.2,1.3914,49,0.1,0.9,1.636,49,1.3938,non-habitable
Kepler-155 b,0.9,0.1,1.9905,49,0.1,0.9,1.3914,52,1.9845,non-habitable
Kepler-155 c,0.9,0.1,2.1461,49,0.1,0.9,0.7777,50,2.1324,non-habitable
Kepler-156 b,0.9,0.1,2.2052,50,0.1,0.9,1.7874,52,2.201,non-habitable
Kepler-157 b,0.9,0.1,1.28,50,0.1,0.9,2.7099,49,1.2943,non-habitable
Kepler-157 c,0.9,0.1,2.1461,49,0.1,0.9,1.6265,49,2.1409,non-habitable
Kepler-158 b,0.9,0.1,2.0294,52,0.1,0.9,1.0727,49,2.0198,non-habitable
Kepler-158 c,0.9,0.1,1.8192,49,0.1,0.9,0.91,49,1.8101,non-habitable
Kepler-159 b,0.9,0.1,2.2773,51,0.1,0.9,1.2767,49,2.2673,non-habitable
Kepler-160 b,0.7,0.3,1.3666,52,0.1,0.9,2.0213,49,1.3731,non-habitable
Kepler-161 b,0.9,0.1,2.0294,49,0.1,0.9,1.7566,49,2.0267,non-habitable
Kepler-161 c,0.9,0.1,1.9617,49,0.1,0.9,1.5832,49,1.9579,non-habitable
Kepler-162 b,0.9,0.1,1.2149,52,0.1,0.9,1.7642,49,1.2204,non-habitable
Kepler-163 b,0.9,0.1,1.0316,49,0.1,0.9,1.5944,49,1.0372,non-habitable
Kepler-163 c,0.7,0.3,1.9905,52,0.2,0.8,0.7796,49,1.9784,non-habitable
Kepler-164 b,0.8,0.2,1.3164,49,0.1,0.9,2.1135,49,1.3244,non-habitable
Kepler-164 d,0.9,0.1,2.3579,49,0.1,0.9,1.4053,53,2.3484,non-habitable
Kepler-165 b,0.9,0.1,2.2254,52,0.1,0.9,1.5816,51,2.219,non-habitable
Kepler-165 c,0.9,0.1,2.136,51,0.1,0.9,1.3135,50,2.1278,non-habitable
Kepler-166 b,0.9,0.1,2.1764,49,0.2,0.8,0.9068,49,2.1637,non-habitable
Kepler-166 c,0.8,0.2,2.1882,49,0.2,0.8,0.6375,51,2.1727,non-habitable
Kepler-167 b,0.9,0.1,1.3898,52,0.1,0.9,1.5543,49,1.3914,non-habitable
Kepler-167 c,0.8,0.2,1.2812,49,0.1,0.9,1.3282,50,1.2817,non-habitable
Kepler-167 d,0.9,0.1,1.1828,49,0.1,0.9,0.9704,53,1.1807,non-habitable
Kepler-168 b,0.9,0.1,1.4086,50,0.1,0.9,2.246,49,1.417,non-habitable
Kepler-169 b,0.9,0.1,1.1058,50,0.1,0.9,1.7459,50,1.1122,non-habitable
Kepler-169 c,0.9,0.1,1.1786,49,0.1,0.9,1.4577,49,1.1814,non-habitable
Kepler-169 d,0.9,0.1,1.2149,50,0.1,0.9,1.3503,53,1.2163,non-habitable
Kepler-169 e,0.7,0.3,1.9333,53,0.1,0.9,1.2822,52,1.9268,non-habitable
Kepler-171 b,0.9,0.1,2.2456,50,0.1,0.9,2.0559,49,2.2437,non-habitable
Kepler-171 d,0.8,0.2,1.7316,50,0.1,0.9,1.0521,52,1.7248,non-habitable
Kepler-172 b,0.8,0.2,2.1679,49,0.1,0.9,2.48,49,2.171,non-habitable
Kepler-172 d,0.9,0.1,2.1562,52,0.1,0.9,1.5472,49,2.1501,non-habitable
Kepler-173 b,0.8,0.2,1.216,50,0.1,0.9,2.13,49,1.2251,non-habitable
Kepler-173 c,0.9,0.1,2.3377,51,0.1,0.9,1.9543,49,2.3339,non-habitable
Kepler-174 b,0.9,0.1,1.8753,49,0.3,0.7,0.3784,49,1.8603,non-habitable
Kepler-174 c,0.9,0.1,1.436,52,0.1,0.9,0.8049,49,1.4297,non-habitable
Kepler-174 d,0.8,0.2,2.0009,53,0.1,0.9,0.5556,49,1.9864,psychroplanet
Kepler-176 b,0.9,0.1,1.3811,52,0.1,0.9,1.711,49,1.3844,non-habitable
Kepler-179 b,0.9,0.1,1.5744,49,0.2,0.8,1.0596,51,1.5693,non-habitable
Kepler-179 c,0.9,0.1,1.9041,50,0.1,0.9,1.6322,49,1.9014,non-habitable
Kepler-180 b,0.9,0.1,1.4447,52,0.1,0.9,1.5313,50,1.4456,non-habitable
Kepler-181 b,0.9,0.1,1.2337,51,0.1,0.9,1.864,49,1.24,non-habitable
Kepler-181 c,0.9,0.1,1.9041,50,0.2,0.8,0.9979,50,1.895,non-habitable
Kepler-183 b,0.9,0.1,1.9718,53,0.1,0.9,1.9843,49,1.9719,non-habitable
Kepler-183 c,0.8,0.2,2.0867,51,0.1,0.9,1.6487,49,2.0823,non-habitable
Kepler-184 b,0.9,0.1,2.2672,49,0.3,0.7,0.5335,51,2.2499,non-habitable
Kepler-184 c,0.8,0.2,1.8044,49,0.1,0.9,1.3297,49,1.7997,non-habitable
Kepler-184 d,0.9,0.1,2.3982,49,0.1,0.9,1.2602,49,2.3868,non-habitable
Kepler-185 b,0.9,0.1,1.1334,49,0.2,0.8,1.1097,50,1.1332,non-habitable
Kepler-185 c,0.9,0.1,1.9329,49,0.2,0.8,0.6844,49,1.9204,non-habitable
Kepler-186 b,0.7,0.3,1.0655,49,0.1,0.9,1.1225,52,1.0661,non-habitable
Kepler-186 c,0.8,0.2,1.2561,49,0.1,0.9,0.9634,49,1.2532,non-habitable
Kepler-186 d,0.7,0.3,1.3892,51,0.2,0.8,0.4792,51,1.3801,non-habitable
Kepler-186 e,0.9,0.1,1.2887,51,0.2,0.8,0.4038,51,1.2799,non-habitable
Kepler-186 f,0.9,0.1,1.1422,49,0.1,0.9,0.4561,52,1.1353,hypopsychroplanet
Kepler-187 b,0.9,0.1,1.3624,49,0.1,0.9,2.2764,49,1.3715,non-habitable
Kepler-188 b,0.8,0.2,1.5464,49,0.1,0.9,2.8541,49,1.5595,non-habitable
Kepler-189 b,0.8,0.2,1.148,50,0.1,0.9,1.2983,49,1.1495,non-habitable
Kepler-189 c,0.8,0.2,2.1882,49,0.1,0.9,1.206,49,2.1784,non-habitable
Kepler-190 b,0.9,0.1,1.5009,49,0.1,0.9,2.1539,49,1.5074,non-habitable
Kepler-190 c,0.9,0.1,1.4086,50,0.1,0.9,1.7892,50,1.4124,non-habitable
Kepler-191 b,0.9,0.1,1.2974,51,0.1,0.9,1.3646,49,1.2981,non-habitable
Kepler-191 c,0.9,0.1,1.7802,49,0.1,0.9,1.2191,53,1.7746,non-habitable
Kepler-191 d,0.8,0.2,2.0867,49,0.1,0.9,1.7309,50,2.0831,non-habitable
Kepler-193 b,0.9,0.1,2.296,49,0.1,0.9,1.8897,49,2.2919,non-habitable
Kepler-194 b,0.9,0.1,1.4547,50,0.1,0.9,2.7042,49,1.4672,non-habitable
Kepler-194 d,0.9,0.1,2.3061,49,0.1,0.9,1.1661,49,2.2947,non-habitable
Kepler-195 b,0.9,0.1,1.943,51,0.1,0.9,1.5368,49,1.9389,non-habitable
Kepler-195 c,0.9,0.1,1.4908,49,0.1,0.9,0.9902,49,1.4858,non-habitable
Kepler-196 b,0.7,0.3,1.6676,50,0.1,0.9,1.1514,49,1.6624,non-habitable
Kepler-196 c,0.9,0.1,2.1461,50,0.1,0.9,0.9469,52,2.1341,non-habitable
Kepler-197 b,0.9,0.1,1.0416,52,0.1,0.9,2.0158,50,1.0513,non-habitable
Kepler-197 c,0.1,0.9,2.7971,50,0.1,0.9,1.8414,49,2.7875,non-habitable
Kepler-197 d,0.9,0.1,1.2061,49,0.1,0.9,1.5297,51,1.2093,non-habitable
Kepler-197 e,0.9,0.1,0.9673,49,0.1,0.9,1.2793,49,0.9704,non-habitable
Kepler-198 c,0.9,0.1,2.3679,51,0.1,0.9,1.0818,53,2.355,non-habitable
Kepler-198 d,0.9,0.1,1.4634,49,0.1,0.9,2.8006,49,1.4768,non-habitable
Kepler-200 b,0.8,0.2,1.9529,49,0.1,0.9,1.7426,50,1.9508,non-habitable
Kepler-200 c,0.9,0.1,1.5283,49,0.1,0.9,1.5802,49,1.5288,non-habitable
Kepler-201 b,0.9,0.1,2.3579,51,0.2,0.8,0.881,51,2.3431,non-habitable
Kepler-202 b,0.9,0.1,1.5571,49,0.1,0.9,1.5595,50,1.5571,non-habitable
Kepler-202 c,0.9,0.1,1.7716,49,0.3,0.7,0.3527,51,1.7574,non-habitable
Kepler-203 c,0.9,0.1,2.3679,50,0.1,0.9,2.2081,49,2.3663,non-habitable
Kepler-203 d,0.9,0.1,1.3811,49,0.1,0.9,1.6314,49,1.3836,non-habitable
Kepler-204 c,0.9,0.1,1.7155,49,0.1,0.9,1.399,49,1.7123,non-habitable
Kepler-205 b,0.9,0.1,1.4547,49,0.1,0.9,1.5357,49,1.4555,non-habitable
Kepler-205 c,0.9,0.1,1.5744,49,0.1,0.9,0.8871,49,1.5675,non-habitable
Kepler-206 b,0.7,0.3,1.1117,49,0.1,0.9,1.8096,53,1.1187,non-habitable
Kepler-206 c,0.9,0.1,1.6968,49,0.1,0.9,1.645,52,1.6963,non-habitable
Kepler-206 d,0.9,0.1,1.1598,53,0.1,0.9,1.3156,50,1.1614,non-habitable
Kepler-207 b,0.7,0.3,1.3955,49,0.1,0.9,3.3669,51,1.4152,non-habitable
Kepler-207 c,0.9,0.1,1.4447,49,0.1,0.9,2.7852,49,1.4581,non-habitable
Kepler-208 b,0.7,0.3,1.4384,49,0.2,0.8,1.2418,49,1.4364,non-habitable
Kepler-208 c,0.9,0.1,1.3436,49,0.2,0.8,1.0271,49,1.3404,non-habitable
Kepler-208 d,0.9,0.1,1.1698,49,0.1,0.9,1.7544,49,1.1756,non-habitable
Kepler-208 e,0.9,0.1,1.4259,49,0.1,0.9,1.6243,49,1.4279,non-habitable
Kepler-209 b,0.9,0.1,2.1663,49,0.1,0.9,1.4378,53,2.159,non-habitable
Kepler-211 b,0.9,0.1,1.2149,49,0.1,0.9,1.7275,49,1.22,non-habitable
Kepler-211 c,0.9,0.1,1.2524,49,0.1,0.9,1.5523,51,1.2554,non-habitable
Kepler-212 b,0.9,0.1,1.0681,49,0.2,0.8,0.7987,50,1.0654,non-habitable
Kepler-213 b,0.9,0.1,1.5571,50,0.2,0.8,1.3335,49,1.5549,non-habitable
Kepler-213 c,0.9,0.1,2.2456,49,0.1,0.9,2.2844,49,2.246,non-habitable
Kepler-214 c,0.9,0.1,2.0395,49,0.1,0.9,1.4969,49,2.0341,non-habitable
Kepler-215 b,0.9,0.1,1.5571,49,0.1,0.9,1.7131,49,1.5587,non-habitable
Kepler-215 c,0.8,0.2,1.6266,49,0.1,0.9,1.5291,52,1.6256,non-habitable
Kepler-215 d,0.9,0.1,2.296,49,0.1,0.9,1.3122,49,2.2862,non-habitable
Kepler-215 e,0.9,0.1,1.6766,51,0.1,0.9,0.9938,52,1.6698,non-habitable
Kepler-216 b,0.9,0.1,2.2571,51,0.1,0.9,2.149,49,2.256,non-habitable
Kepler-217 b,0.9,0.1,2.136,49,0.2,0.8,1.4542,49,2.1292,non-habitable
Kepler-217 c,0.9,0.1,1.7716,49,0.1,0.9,2.3102,49,1.777,non-habitable
Kepler-218 b,0.9,0.1,1.4259,49,0.1,0.9,2.1416,49,1.4331,non-habitable
Kepler-220 b,0.1,0.9,0.819,49,0.1,0.9,1.3932,49,0.8247,non-habitable
Kepler-220 c,0.8,0.2,1.4514,50,0.3,0.7,0.3725,49,1.4406,non-habitable
Kepler-220 d,0.9,0.1,0.9584,49,0.1,0.9,0.8333,49,0.9571,non-habitable
Kepler-220 e,0.9,0.1,1.2887,50,0.1,0.9,0.7645,49,1.2835,non-habitable
Kepler-221 b,0.9,0.1,1.6406,49,0.1,0.9,2.063,49,1.6448,non-habitable
Kepler-223 b,0.9,0.1,1.6219,49,0.1,0.9,1.8487,49,1.6242,non-habitable
Kepler-223 c,0.9,0.1,1.9041,49,0.1,0.9,1.7516,49,1.9026,non-habitable
Kepler-223 e,0.9,0.1,2.3061,50,0.1,0.9,1.4887,49,2.2979,non-habitable
Kepler-224 b,0.8,0.2,1.2988,49,0.1,0.9,1.7552,49,1.3034,non-habitable
Kepler-224 d,0.9,0.1,2.2052,49,0.2,0.8,0.7694,49,2.1908,non-habitable
Kepler-224 e,0.9,0.1,1.8854,49,0.3,0.7,0.3714,49,1.8703,non-habitable
Kepler-225 b,0.8,0.2,1.1404,49,0.2,0.8,0.5241,53,1.1342,non-habitable
Kepler-225 c,0.9,0.1,1.7615,49,0.1,0.9,0.7824,49,1.7517,non-habitable
Kepler-226 b,0.9,0.1,1.4908,49,0.1,0.9,1.9103,50,1.495,non-habitable
Kepler-226 c,0.9,0.1,2.1764,49,0.1,0.9,1.8585,52,2.1732,non-habitable
Kepler-226 d,0.7,0.3,1.1246,50,0.1,0.9,1.5009,49,1.1284,non-habitable
Kepler-228 b,0.9,0.1,1.4634,49,0.1,0.9,2.4844,49,1.4736,non-habitable
Kepler-229 b,0.9,0.1,2.1072,49,0.1,0.9,1.606,49,2.1022,non-habitable
Kepler-230 c,0.9,0.1,1.9516,49,0.2,0.8,0.504,50,1.9371,non-habitable
Kepler-231 b,0.9,0.1,1.6492,50,0.1,0.9,0.9366,49,1.6421,non-habitable
Kepler-231 c,0.9,0.1,1.8465,49,0.1,0.9,0.8025,49,1.8361,non-habitable
Kepler-233 b,0.8,0.2,2.249,49,0.1,0.9,1.5811,50,2.2423,non-habitable
Kepler-235 b,0.9,0.1,2.136,50,0.1,0.9,1.5199,49,2.1298,non-habitable
Kepler-235 c,0.9,0.1,1.2424,49,0.1,0.9,1.0941,49,1.2409,non-habitable
Kepler-235 d,0.9,0.1,1.9617,49,0.1,0.9,0.9129,49,1.9512,non-habitable
Kepler-235 e,0.9,0.1,2.1274,49,0.1,0.9,0.7442,49,2.1136,non-habitable
Kepler-236 b,0.9,0.1,1.5095,49,0.2,0.8,0.5548,50,1.5,non-habitable
Kepler-236 c,0.9,0.1,1.9041,50,0.1,0.9,0.7716,52,1.8928,non-habitable
Kepler-237 b,0.9,0.1,1.3624,49,0.1,0.9,1.5591,50,1.3644,non-habitable
Kepler-237 c,0.9,0.1,1.9905,52,0.1,0.9,1.4289,49,1.9849,non-habitable
Kepler-238 b,0.7,0.3,1.5163,49,0.2,0.8,1.2271,50,1.5134,non-habitable
Kepler-238 c,0.9,0.1,2.296,49,0.1,0.9,1.844,53,2.2915,non-habitable
Kepler-238 f,0.3,0.7,2.1448,49,0.1,0.9,0.9985,49,2.1333,non-habitable
Kepler-239 b,0.9,0.1,2.2355,49,0.1,0.9,1.3338,49,2.2265,non-habitable
Kepler-240 b,0.9,0.1,1.3249,49,0.1,0.9,1.6326,52,1.328,non-habitable
Kepler-240 c,0.9,0.1,2.1072,49,0.2,0.8,0.8331,49,2.0945,non-habitable
Kepler-241 b,0.9,0.1,2.2355,51,0.1,0.9,1.225,49,2.2254,non-habitable
Kepler-242 c,0.9,0.1,1.9041,49,0.1,0.9,1.3045,50,1.8981,non-habitable
Kepler-243 b,0.9,0.1,2.3579,49,0.1,0.9,1.7736,49,2.3521,non-habitable
Kepler-243 c,0.9,0.1,1.9041,49,0.2,0.8,0.6875,49,1.8919,non-habitable
Kepler-244 c,0.9,0.1,1.9617,50,0.1,0.9,1.5306,50,1.9574,non-habitable
Kepler-244 d,0.8,0.2,2.1245,52,0.1,0.9,1.2818,49,2.1161,non-habitable
Kepler-245 c,0.9,0.1,2.0784,49,0.1,0.9,1.2409,49,2.07,non-habitable
Kepler-245 e,0.9,0.1,1.6766,49,0.1,0.9,1.9407,49,1.6792,non-habitable
Kepler-246 b,0.9,0.1,2.2456,50,0.1,0.9,1.8774,50,2.2419,non-habitable
Kepler-246 c,0.9,0.1,1.4447,51,0.1,0.9,1.3476,49,1.4437,non-habitable
Kepler-247 b,0.6,0.4,1.3928,49,0.1,0.9,1.8623,49,1.3975,non-habitable
Kepler-249 b,0.9,0.1,1.0681,49,0.1,0.9,1.1298,49,1.0687,non-habitable
Kepler-249 c,0.9,0.1,1.4547,49,0.1,0.9,0.9601,49,1.4498,non-habitable
Kepler-249 d,0.9,0.1,1.5095,51,0.1,0.9,0.7832,49,1.5022,non-habitable
Kepler-250 b,0.9,0.1,1.1058,49,0.1,0.9,1.7053,49,1.1118,non-habitable
Kepler-250 c,0.9,0.1,2.1764,49,0.1,0.9,1.6255,49,2.1709,non-habitable
Kepler-250 d,0.9,0.1,2.0784,50,0.1,0.9,1.247,52,2.0701,non-habitable
Kepler-251 b,0.9,0.1,1.2887,50,0.1,0.9,1.8456,51,1.2943,non-habitable
Kepler-252 b,0.9,0.1,1.1974,53,0.1,0.9,1.1307,50,1.1967,non-habitable
Kepler-252 c,0.9,0.1,2.0582,49,0.2,0.8,0.6355,50,2.044,non-habitable
Kepler-253 b,0.9,0.1,1.5571,49,0.1,0.9,1.8218,49,1.5597,non-habitable
Kepler-254 c,0.9,0.1,2.0582,51,0.1,0.9,1.5976,50,2.0536,non-habitable
Kepler-254 d,0.9,0.1,2.4082,50,0.1,0.9,1.4627,50,2.3987,non-habitable
Kepler-255 b,0.7,0.3,1.3791,51,0.1,0.9,1.7967,49,1.3833,non-habitable
Kepler-255 d,0.9,0.1,1.28,53,0.1,0.9,2.9025,51,1.2962,non-habitable
Kepler-256 b,0.9,0.1,1.5283,49,0.2,0.8,1.5008,49,1.528,non-habitable
Kepler-256 c,0.9,0.1,2.0582,49,0.1,0.9,2.523,49,2.0628,non-habitable
Kepler-256 d,0.9,0.1,2.3867,50,0.1,0.9,2.224,53,2.3851,non-habitable
Kepler-256 e,0.9,0.1,2.2571,50,0.1,0.9,1.8501,49,2.253,non-habitable
Kepler-260 b,0.9,0.1,1.9142,49,0.2,0.8,0.8853,49,1.9039,non-habitable
Kepler-260 c,0.9,0.1,1.668,49,0.1,0.9,0.8382,50,1.6597,non-habitable
Kepler-261 b,0.9,0.1,2.0784,49,0.1,0.9,1.4243,50,2.0719,non-habitable
Kepler-261 c,0.9,0.1,1.9041,49,0.1,0.9,1.1039,50,1.8961,non-habitable
Kepler-262 b,0.9,0.1,1.3162,49,0.1,0.9,1.421,50,1.3172,non-habitable
Kepler-262 c,0.8,0.2,1.5113,50,0.2,0.8,0.6971,49,1.5032,non-habitable
Kepler-263 c,0.9,0.1,2.3679,50,0.2,0.8,0.6011,49,2.3502,non-habitable
Kepler-265 b,0.9,0.1,1.7802,49,0.1,0.9,1.9874,49,1.7823,non-habitable
Kepler-265 d,0.9,0.1,2.3982,50,0.1,0.9,1.2468,49,2.3867,non-habitable
Kepler-266 b,0.9,0.1,2.3867,49,0.1,0.9,2.0237,50,2.3831,non-habitable
Kepler-267 b,0.9,0.1,1.8955,52,0.3,0.7,0.466,49,1.8812,non-habitable
Kepler-267 c,0.9,0.1,2.0395,50,0.1,0.9,1.2404,49,2.0315,non-habitable
Kepler-267 d,0.9,0.1,2.1764,50,0.1,0.9,0.8564,50,2.1632,non-habitable
Kepler-269 b,0.9,0.1,2.3679,49,0.2,0.8,1.1642,51,2.3559,non-habitable
Kepler-269 c,0.9,0.1,1.6219,49,0.1,0.9,1.7267,49,1.6229,non-habitable
Kepler-270 b,0.9,0.1,1.9142,49,0.1,0.9,1.9464,49,1.9145,non-habitable
Kepler-270 c,0.9,0.1,1.6968,49,0.1,0.9,1.5255,49,1.6951,non-habitable
Kepler-271 b,0.9,0.1,0.8759,49,0.1,0.9,1.6984,49,0.8841,non-habitable
Kepler-271 c,0.9,0.1,0.9862,49,0.1,0.9,1.556,50,0.9919,non-habitable
Kepler-272 b,0.9,0.1,1.3811,50,0.1,0.9,2.1173,49,1.3885,non-habitable
Kepler-272 c,0.9,0.1,1.7155,49,0.1,0.9,1.7837,49,1.7162,non-habitable
Kepler-272 d,0.9,0.1,2.1562,49,0.1,0.9,1.5641,52,2.1503,non-habitable
Kepler-273 b,0.9,0.1,1.4447,49,0.1,0.9,2.1399,49,1.4517,non-habitable
Kepler-273 c,0.8,0.2,1.8146,49,0.1,0.9,1.6663,49,1.8131,non-habitable
Kepler-274 b,0.9,0.1,1.4735,50,0.1,0.9,1.6221,49,1.475,non-habitable
Kepler-274 c,0.9,0.1,1.7615,49,0.1,0.9,1.2379,49,1.7563,non-habitable
Kepler-275 b,0.9,0.1,2.2456,49,0.1,0.9,2.0566,50,2.2437,non-habitable
Kepler-276 c,0.8,0.2,2.1091,49,0.1,0.9,1.2081,51,2.1001,non-habitable
